Power_density,clamping_distance,time,Temperature
320,1.16,405,442.041968674673
320,1.16,410,442.590082005918
320,1.16,415,443.128250072689
320,1.16,420,443.656472874986
320,1.16,425,444.174750412809
320,1.16,430,444.683082686157
320,1.16,435,445.181469695032
320,1.16,440,445.672777104377
320,1.16,445,446.16107322321
320,1.16,450,446.641104953799
320,1.16,455,447.112872296146
320,1.16,460,447.57638050598
320,1.16,465,448.031696647622
320,1.16,470,448.478748031839
320,1.16,475,448.917534658634
320,1.16,480,449.348056528004
320,1.16,485,449.770313639951
320,1.16,490,450.187539105332
320,1.16,495,450.604322886445
320,1.16,500,451.014738314389
340,1.12,0,20.1288035952517
340,1.12,5,235.280558324978
340,1.12,10,289.486298091925
340,1.12,15,319.212447032014
340,1.12,20,336.424706972344
340,1.12,25,347.322495913721
340,1.12,30,354.525720947266
340,1.12,35,359.473745786917
340,1.12,40,364.052991593589
340,1.12,45,368.357144269175
340,1.12,50,371.411592749575
340,1.12,55,374.466041229975
340,1.12,60,377.52272080142
340,1.12,65,380.314134238692
340,1.12,70,382.81503986087
340,1.12,75,385.315945483048
340,1.12,80,387.816851105226
340,1.12,85,390.105937539456
340,1.12,90,392.320835475379
340,1.12,95,394.290306275898
340,1.12,100,396.259777076417
340,1.12,105,398.229247876936
340,1.12,110,399.908434634444
340,1.12,115,401.469484705368
340,1.12,120,403.359751509329
340,1.12,125,405.321595412975
340,1.12,130,407.28343931662
340,1.12,135,409.245283220266
340,1.12,140,411.207127123911
340,1.12,145,412.9027492361
340,1.12,150,414.490027258779
340,1.12,155,416.077305281457
340,1.12,160,417.664583304136
340,1.12,165,419.251861326815
340,1.12,170,420.839139349493
340,1.12,175,422.426417372172
340,1.12,180,423.816168341963
340,1.12,185,425.125531870209
340,1.12,190,426.434895398456
340,1.12,195,427.744258926702
340,1.12,200,429.053622454949
340,1.12,205,430.362985983195
340,1.12,210,431.672349511441
340,1.12,215,432.921071937164
340,1.12,220,434.126185709888
340,1.12,225,435.309169289076
340,1.12,230,436.470022674729
340,1.12,235,437.608745866847
340,1.12,240,438.725338865429
340,1.12,245,439.819801670477
340,1.12,250,440.886705295066
340,1.12,255,441.927574595143
340,1.12,260,442.944332462453
340,1.12,265,443.936978896998
340,1.12,270,444.905513898777
340,1.12,275,445.849937467791
340,1.12,280,446.770249604039
340,1.12,285,447.676619155972
340,1.12,290,448.566189968429
340,1.12,295,449.435360339097
340,1.12,300,450.284130267976
340,1.12,305,451.112499755065
340,1.12,310,451.920468800364
340,1.12,315,452.708037403875
340,1.12,320,453.484328334065
340,1.12,325,454.246779251417
340,1.12,330,454.992158964467
340,1.12,335,455.720467473215
340,1.12,340,456.431704777661
340,1.12,345,457.125870877805
340,1.12,350,457.802965773647
360,1.08,0,20.101589093098
360,1.08,5,234.429468962973
360,1.08,10,295.810161504369
360,1.08,15,326.875054637675
360,1.08,20,344.632088895697
360,1.08,25,355.347715434454
360,1.08,30,364.061601858685
360,1.08,35,369.230210177991
360,1.08,40,374.31896865023
360,1.08,45,378.709969016464
360,1.08,50,382.629378189556
360,1.08,55,386.30227465941
360,1.08,60,389.141188623325
360,1.08,65,391.980102587239
360,1.08,70,394.819016551154
360,1.08,75,397.657930515068
360,1.08,80,400.207268295199
360,1.08,85,402.815645397939
360,1.08,90,405.698085800461
360,1.08,95,408.580526202982
360,1.08,100,411.462966605504
360,1.08,105,413.933472823206
360,1.08,110,416.269896940051
360,1.08,115,418.606550194152
360,1.08,120,420.943203448253
360,1.08,125,423.279856702353
360,1.08,130,425.338240986761
360,1.08,135,427.305795257344
360,1.08,140,429.273349527928
360,1.08,145,431.240903798511
360,1.08,150,433.208458069095
360,1.08,155,434.953068757223
360,1.08,160,436.624908238778
360,1.08,165,438.296747720334
360,1.08,170,439.968587201889
360,1.08,175,441.640426683444
360,1.08,180,443.23859630797
360,1.08,185,444.78293324472
360,1.08,190,446.293304955423
360,1.08,195,447.76971144008
360,1.08,200,449.212152698691
360,1.08,205,450.61484171638
360,1.08,210,451.979336769464
360,1.08,215,453.307198513839
360,1.08,220,454.598426949503
360,1.08,225,455.853022076457
360,1.08,230,457.080234193804
360,1.08,235,458.2775724626
360,1.08,240,459.442542240248
360,1.08,245,460.575143526748
360,1.08,250,461.675376322099
380,1.04,0,20.0634450653279
380,1.04,2.5,182.589587340225
380,1.04,5,244.990051220199
380,1.04,7.5,280.657762230902
380,1.04,10,305.245311032523
380,1.04,12.5,323.055544782716
380,1.04,15,337.286091327111
380,1.04,17.5,348.223049675475
380,1.04,20,356.729221865102
380,1.04,22.5,363.465905538886
380,1.04,25,368.937001228176
380,1.04,27.5,373.810266490426
380,1.04,30,378.180313663958
380,1.04,32.5,381.920152311576
380,1.04,35,385.020219235557
380,1.04,37.5,388.0536757459
380,1.04,40,390.671969345927
380,1.04,42.5,392.875100035636
380,1.04,45,394.875432334995
380,1.04,47.5,397.016553117558
380,1.04,50,399.024173618987
380,1.04,52.5,401.115414729312
380,1.04,55,403.432641796389
380,1.04,57.5,405.554902868298
380,1.04,60,407.390037988544
380,1.04,62.5,409.004260987621
380,1.04,65,410.618483986697
380,1.04,67.5,412.233303780664
380,1.04,70,413.848564397142
380,1.04,72.5,415.463825013619
380,1.04,75,417.027899409814
380,1.04,77.5,418.50438847017
380,1.04,80,419.981036045914
380,1.04,82.5,421.458178788184
380,1.04,85,422.935321530455
380,1.04,87.5,424.412464272725
380,1.04,90,425.836349029189
380,1.04,92.5,427.169103427773
380,1.04,95,428.501857826356
380,1.04,97.5,429.83461222494
380,1.04,100,431.167366623524
380,1.04,102.5,432.500121022107
380,1.04,105,433.814672176626
380,1.04,107.5,435.087731588253
380,1.04,110,436.34526113255
380,1.04,112.5,437.587260809514
380,1.04,115,438.813730619146
380,1.04,117.5,440.024670561447
380,1.04,120,441.216251782332
380,1.04,122.5,442.383520477164
380,1.04,125,443.531999549178
380,1.04,127.5,444.661688998375
380,1.04,130,445.772588824754
380,1.04,132.5,446.864699028316
380,1.04,135,447.939455311998
380,1.04,137.5,448.99871520072
380,1.04,140,450.040407775029
380,1.04,142.5,451.064533034926
380,1.04,145,452.07109098041
380,1.04,147.5,453.060081611482
380,1.04,150,454.032857079899
400,1,0,20.0488063614454
400,1,2,169.35698274964
400,1,4,230.636644756049
400,1,6,268.993476946958
400,1,8,295.449940342605
400,1,10,314.770390144414
400,1,12,329.991782579556
400,1,14,342.37262581668
400,1,16,352.281100562893
400,1,18,360.457386827667
400,1,20,367.013547273474
400,1,22,372.739255805884
400,1,24,377.543016853893
400,1,26,382.094498318408
400,1,28,386.09004976942
400,1,30,389.52967120693
400,1,32,392.505371641227
400,1,34,395.400676881564
400,1,36,397.943727271191
400,1,38,400.134522810107
400,1,40,402.054232094354
400,1,42,404.833749597021
400,1,44,407.406732463239
400,1,46,409.772775093604
400,1,48,411.933030451479
400,1,50,413.899244061016
400,1,52,415.935929173645
400,1,54,417.861461604405
400,1,56,419.675138400599
400,1,58,421.376623052371
400,1,60,422.973666589513
400,1,62,424.639324908584
400,1,64,426.255029289978
400,1,66,427.820708643024
400,1,68,429.335824053812
400,1,70,430.802286499606
400,1,72,432.264582877166
400,1,74,433.692591538651
400,1,76,435.086116171836
400,1,78,436.444846033479
400,1,80,437.770163552577
400,1,82,439.094251203116
400,1,84,440.395010613215
400,1,86,441.672441782875
400,1,88,442.926544712096
400,1,90,444.157493770987
400,1,92,445.369348236026
400,1,94,446.559458111736
400,1,96,447.727836459099
400,1,98,448.874289343405
400,1,100,449.999446351906
